Country Name,Aruba,Afghanistan,Angola,Albania,Andorra,Arab World,United Arab Emirates,Argentina,Armenia,American Samoa,Antigua and Barbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,Bahamas,Bosnia and Herzegovina,Belarus,Belize,Bermuda,Bolivia,Brazil,Barbados,Brunei Darussalam,Bhutan,Botswana,Central African Republic,Canada,Central Europe and the Baltics,Switzerland,Channel Islands,Chile,China,Cote d'Ivoire,Cameroon,Congo-Dem. Rep.,Congo-Rep.,Colombia,Comoros,Cabo Verde,Costa Rica,Caribbean small states,Cuba,Curacao,Cayman Islands,Cyprus,Czech Republic,Germany,Djibouti,Dominica,Denmark,Dominican Republic,Algeria,East Asia & Pacific (excluding high income),Early-demographic dividend,East Asia & Pacific,Europe & Central Asia (excluding high income),Europe & Central Asia,Ecuador,Egypt,Euro area,Eritrea,Spain,Estonia,Ethiopia,European Union,Fragile and conflict affected situations,Finland,Fiji,France,Faroe Islands,Micronesia-Fed. Sts.,Gabon,United Kingdom,Georgia,Ghana,Gibraltar,Guinea,Gambia,Guinea-Bissau,Equatorial Guinea,Greece,Grenada,Greenland,Guatemala,Guam,Guyana,High income,Hong Kong SAR-China,Honduras,Heavily indebted poor countries (HIPC),Croatia,Haiti,Hungary,IBRD only,IDA & IBRD total,IDA total,IDA blend,Indonesia,IDA only,Isle of Man,India,Not classified,Ireland,Iran,Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,St. Kitts and Nevis,Korea-Rep.,Kuwait,Latin America & Caribbean (excluding high income),Lao PDR,Lebanon,Liberia,Libya,St. Lucia,Latin America & Caribbean,Least developed countries: UN classification,Low income,Liechtenstein,Sri Lanka,Lower middle income,Low & middle income,Lesotho,Late-demographic dividend,Lithuania,Luxembourg,Latvia,Macao SAR-China,St. Martin (French part),Morocco,Monaco,Moldova,Madagascar,Maldives,Middle East & North Africa,Mexico,Marshall Islands,Middle income,North Macedonia,Mali,Malta,Myanmar,Middle East & North Africa (excluding high income),Montenegro,Mongolia,Northern Mariana Islands,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,North America,Namibia,New Caledonia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,Nauru,New Zealand,OECD members,Oman,Other small states,Pakistan,Panama,Peru,Philippines,Palau,Papua New Guinea,Poland,Pre-demographic dividend,Puerto Rico,Korea-Dem. People’s Rep.,Portugal,Paraguay,West Bank and Gaza,Pacific island small states,Post-demographic dividend,French Polynesia,Qatar,Romania,Russian Federation,Rwanda,South Asia,Saudi Arabia,Sudan,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,San Marino,Somalia,Serbia,Sub-Saharan Africa (excluding high income),South Sudan,Sub-Saharan Africa,Small states,Sao Tome and Principe,Suriname,Slovak Republic,Slovenia,Sweden,Eswatini,Sint Maarten (Dutch part),Seychelles,Syrian Arab Republic,Turks and Caicos Islands,Chad,East Asia & Pacific (IDA & IBRD countries),Europe & Central Asia (IDA & IBRD countries),Togo,Thailand,Tajikistan,Turkmenistan,Latin America & the Caribbean (IDA & IBRD countries),Timor-Leste,Middle East & North Africa (IDA & IBRD countries),Tonga,South Asia (IDA & IBRD),Sub-Saharan Africa (IDA & IBRD countries),Trinidad and Tobago,Tunisia,Turkey,Tuvalu,Tanzania,Uganda,Ukraine,Upper middle income,Uruguay,United States,Uzbekistan,St. Vincent and the Grenadines,Venezuela-RB,British Virgin Islands,Virgin Islands (U.S.),Vietnam,Vanuatu,World,Samoa,Kosovo,Yemen,South Africa,Zambia,Zimbabwe
Country Code,ABW,AFG,AGO,ALB,AND,ARB,ARE,ARG,ARM,ASM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CEB,CHE,CHI,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CSS,CUB,CUW,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,EAP,EAR,EAS,ECA,ECS,ECU,EGY,EMU,ERI,ESP,EST,ETH,EUU,FCS,FIN,FJI,FRA,FRO,FSM,GAB,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HIC,HKG,HND,HPC,HRV,HTI,HUN,IBD,IBT,IDA,IDB,IDN,IDX,IMN,IND,INX,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAC,LAO,LBN,LBR,LBY,LCA,LCN,LDC,LIC,LIE,LKA,LMC,LMY,LSO,LTE,LTU,LUX,LVA,MAC,MAF,MAR,MCO,MDA,MDG,MDV,MEA,MEX,MHL,MIC,MKD,MLI,MLT,MMR,MNA,MNE,MNG,MNP,MOZ,MRT,MUS,MWI,MYS,NAC,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OED,OMN,OSS,PAK,PAN,PER,PHL,PLW,PNG,POL,PRE,PRI,PRK,PRT,PRY,PSE,PSS,PST,PYF,QAT,ROU,RUS,RWA,SAS,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSA,SSD,SSF,SST,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TEA,TEC,TGO,THA,TJK,TKM,TLA,TLS,TMN,TON,TSA,TSS,TTO,TUN,TUR,TUV,TZA,UGA,UKR,UMC,URY,USA,UZB,VCT,VEN,VGB,VIR,VNM,VUT,WLD,WSM,XKX,YEM,ZAF,ZMB,ZWE
Indicator Name,CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita)
Indicator Code,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC,EN.ATM.CO2E.PC
1960,,0.0460598969515529,0.097471603786658,1.25819492789657,,0.643689011230035,0.118757691560334,2.36747303164667,,,0.662642982345181,8.58293664258675,4.37331882803344,,,9.94159407412845,0.0663540632548974,0.00911190221001522,,2.83390112126359,3.54447844262346,3.7497626177781,,,0.477971845672576,3.55137387387387,0.272037870294134,0.649630979052413,0.746296641104361,4.08217016331274,,,0.0585351058990042,10.7708472869716,5.1042057522311,3.66436597885029,,1.74828931041744,1.17038137226978,0.129823983671763,0.0524234834826945,0.152228016183627,0.215660129962785,0.99571866746058,0.0575603936773039,0.10875389254115,0.368614595210946,1.40013605484306,1.91845021834764,,1.39872854418309,1.54890475276212,,,0.48229231431441,0.183316391994801,6.50268309283578,0.316155045989092,0.553763777217353,0.953958598403763,0.594496938611393,1.16349222371741,,,0.388033791290383,0.594673619757026,,,1.60659271055656,,0.0158921756117187,5.76215555468986,0.283290883254562,3.4098467277432,0.494046559867408,5.79350794502963,1.69273823605782,,0.264455591525369,11.1507591603053,,0.219944358985113,2.0377447208686,0.114804876937471,0.049833119523385,0.0297448609608231,0.0861732002208967,1.12892048165296,0.244823020173809,6.88267692307692,0.31960813603857,,1.15431631337888,7.38044899711455,0.960982310797388,0.302190139784572,0.121564324842581,,0.073981954699742,4.54446524112109,1.33276677446464,1.15083486549902,0.222462418859547,0.372340032168658,0.243805283400299,0.137666614157066,,0.268269551241686,,3.95272679063848,1.70687746232318,1.13383936729887,6.91319329741306,3.05985184624554,2.1784447715823,0.903095466795066,0.798493333919724,2.51653751935718,,0.29949688110701,,0.0410123777385943,,0.214884266041606,0.501837250634426,28.9423406449124,1.17076390916115,0.0380376972751139,1.43029021688424,0.147293658111617,0.478496869340804,0.163164510495345,1.32126477647855,0.10262231060355,,,0.228758554500231,0.374625572805469,1.03610047360413,,1.79872925293015,,36.6851832977673,,0.305954849936828,,0.295358036139258,,,0.0783827737253188,,0.969322084739047,1.65338237599345,,1.10037712438169,,0.0229895779288197,1.04434542949012,0.129478274762804,0.860654205013788,,1.35472969790844,,0.255097551056039,0.0427305609158114,0.272514942723982,,,15.5255287984268,,10.908164556962,0.00865684361613851,0.0754720454770825,0.299608553337777,6.3991796202037,3.65856369820612,0.00801688480714172,,4.86706973606544,7.26179726074879,,0.627783058684025,0.315189446189816,0.880400310348206,0.81237696311142,0.317249003493127,1.52126114913918,0.089364428001116,6.74036258180107,0.156195872265962,,,0.928578089430729,0.15994797346121,,0.376042266184156,7.73052148203214,0.469670577386137,3.71467161911194,2.90381202054338,,0.0362521254995862,0.243929681258186,0.655055537216211,0.12978371368493,0.258436815603591,0.846367832847425,0.0933348039298865,0.311288967441698,0.224301720765037,,0.0306032735752901,,0.551671870518208,,0.551594611139745,0.915013208174088,0.171213795464803,1.49226461033363,,,6.5764065843507,0.0945173466523853,,,0.704774142934358,,0.0183252692820113,0.952084888975151,,0.0417623898063477,0.135585913511156,,,1.29589369284555,,0.860175507278038,0.178584763234363,0.243929681258186,0.551594611139745,3.04258325780603,0.413564892657699,0.61227163432182,,0.0822612957636537,0.062123115152233,,1.68224990600734,1.7015832424386,15.9997791565885,,0.135900381721825,7.00510528797214,,,0.229309359180076,,3.09892157289526,0.13500727132154,,0.702610624045969,5.61009236772603,,
